"tr";"mese";"annrif";"progind";"sesso";"eta10";"staciv4";"pnasc";"reg";"rip";"istr4";"condogg";"posiz4";"ateco3";"cond4";"ORARIO";"RAPP";"CODPROF7";"progvia";"TIPOVGG";"DEST_RE";"DEST_PR";"DEST_IE";"GGINIZ";"MMINIZ";"AAINIZ";"DURATA";"MOTVAC";"MEZZO";"ALLOG";"MOTLAV";"ORGALL";"ORGTRA";"ALPART";"IORGALL";"IORGTRA";"TIPOMARE";"TIPOCROC";"TIPOMONT";"TIPOCITTA";"TIPOCAMP";"TIPOALTRO";"W";"COEV";"TRIM";"npart";"tipo";"ESPE_CO";"ESPE_GIO";"piattall1";"piattall2";"piattall3"
3;8;2019;21998;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";172;NA;2;17;8;2019;9;1;5;7;NA;2;3;1;1;NA;1;2;2;2;2;2;3749.480192;11248.440576;3;5;7;450;50;1;2;2
3;8;2019;22010;2;4;2;2;140;4;2;2;NA;NA;2;NA;NA;NA;1;"V0819";13;69;1;13;8;2019;6;1;5;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;2123.2580739;6369.7742218;3;4;7;107;18;NA;NA;NA
3;11;2019;22012;1;6;2;1;150;4;2;3;1;3;4;NA;NA;4;1;"V1119";200;NA;2;15;11;2019;6;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;8785.7182137;26357.154641;4;2;NA;75;13;NA;NA;NA
3;8;2019;22015;1;5;2;1;10;1;3;1;1;2;1;1;2;1;1;"V0819";200;NA;2;9;8;2019;1;1;5;10;NA;1;3;2;2;NA;2;2;1;2;2;2;883.9060163;2651.7180489;3;1;5;114;114;NA;NA;NA
3;7;2019;22033;1;1;1;1;40;2;2;NA;NA;NA;NA;NA;NA;NA;1;"V0719";11;41;1;7;7;2019;7;1;5;1;NA;1;3;1;1;NA;1;2;2;2;1;2;1496.5463289;4489.6389868;3;4;7;409;58;2;2;2
3;4;2019;22034;2;5;2;1;50;2;3;1;1;3;1;2;2;3;1;"V0419";12;58;1;25;4;2019;2;3;5;9;NA;1;3;1;1;NA;NA;NA;NA;NA;NA;NA;6270.6453535;18811.93606;2;2;NA;234;117;2;2;2
3;2;2019;22035;2;4;2;2;160;4;3;3;2;3;3;NA;NA;5;1;"V0219";133;NA;2;22;2;2019;6;2;1;14;NA;3;2;1;NA;1;NA;NA;NA;NA;NA;NA;10529.419555;31588.258665;1;3;NA;146;24;NA;NA;NA
3;11;2019;22036;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V1119";3;14;1;1;11;2019;4;1;5;18;NA;2;3;1;1;NA;2;2;1;2;2;2;6988.6789758;20966.036927;4;4;7;185;46;1;2;2
3;3;2019;22037;1;3;1;2;60;2;3;1;2;2;1;1;2;5;1;"V0319";167;NA;2;16;3;2019;4;2;1;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;5791.5016175;17374.504852;1;1;NA;250;63;NA;NA;NA
3;8;2019;22038;2;7;1;1;120;3;4;3;1;3;4;NA;NA;1;1;"V0819";12;57;1;12;8;2019;7;1;5;13;NA;3;3;2;NA;NA;2;2;2;2;1;2;5372.890632;16118.671896;3;1;8;300;43;NA;NA;NA
3;8;2019;22046;1;4;2;2;30;1;3;1;2;2;1;1;2;5;1;"V0819";126;NA;2;10;8;2019;5;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;11097.135827;33291.407481;3;2;NA;145;29;NA;NA;NA
3;8;2019;22046;1;4;2;2;30;1;3;1;2;2;1;1;2;5;2;"V0819";7;9;1;19;8;2019;5;1;5;1;NA;2;3;1;1;NA;1;2;2;2;2;2;11097.135827;33291.407481;3;2;7;404;81;1;2;2
3;7;2019;22047;1;4;2;1;160;4;3;1;1;3;1;1;2;2;1;"V0719";16;75;1;6;7;2019;1;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;10666.087225;31998.261676;3;4;7;43;43;NA;NA;NA
3;5;2019;22069;2;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0519";128;NA;2;12;5;2019;6;1;1;16;NA;4;2;2;NA;3;2;2;1;2;2;2;2393.5367416;7180.6102247;2;1;4;800;133;NA;NA;NA
3;10;2019;22070;1;7;2;1;50;2;2;3;1;3;4;NA;NA;3;1;"V1019";2;7;1;2;10;2019;2;1;8;1;NA;3;3;2;NA;NA;2;2;1;1;1;2;13032.945191;39098.835572;4;1;2;350;175;NA;NA;NA
3;4;2019;22110;2;6;2;2;160;4;2;3;NA;NA;3;NA;NA;NA;1;"V0419";13;68;1;20;4;2019;1;2;5;16;NA;4;3;1;NA;NA;NA;NA;NA;NA;NA;NA;5246.6238502;15739.871551;2;2;NA;76;76;NA;NA;NA
3;5;2019;22112;1;5;2;1;50;2;4;1;1;2;1;1;2;2;1;"L0519";135;NA;2;13;5;2019;2;NA;1;1;3;1;1;2;3;1;NA;NA;NA;NA;NA;NA;10148.398099;30445.194297;2;1;NA;145;73;2;2;2
3;5;2019;22112;1;5;2;1;50;2;4;1;1;2;1;1;2;2;2;"L0519";125;NA;2;22;5;2019;1;NA;1;1;2;1;1;2;3;1;NA;NA;NA;NA;NA;NA;10148.398099;30445.194297;2;1;NA;306;306;2;2;2
3;8;2019;22146;1;5;2;1;190;5;2;1;2;3;1;1;2;6;1;"V0819";7;9;1;17;8;2019;7;2;8;7;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;10010.381233;30031.1437;3;2;NA;359;51;NA;NA;NA
3;9;2019;22151;1;5;2;2;60;2;3;1;4;2;1;NA;NA;5;1;"V0919";200;NA;2;20;9;2019;3;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2647.2329505;7941.6988514;3;3;NA;167;56;NA;NA;NA
3;9;2019;22157;2;6;4;1;20;1;3;3;1;3;4;NA;NA;2;1;"V0919";7;9;1;3;9;2019;4;1;5;1;NA;3;3;2;NA;NA;1;2;2;2;2;2;399.3830362;1198.1491087;3;1;7;450;113;NA;NA;NA
3;8;2019;22162;1;2;1;1;30;1;2;3;NA;NA;3;NA;NA;NA;1;"V0819";4;22;1;3;8;2019;24;3;6;9;NA;4;4;1;NA;NA;NA;NA;NA;NA;NA;NA;10167.495469;30502.486407;3;2;NA;335;14;NA;NA;NA
3;9;2019;22169;1;5;2;1;80;2;3;1;4;3;1;NA;NA;2;1;"V0919";17;76;1;28;9;2019;1;2;5;1;NA;2;3;1;1;NA;NA;NA;NA;NA;NA;NA;752.6123817;2257.8371452;3;2;NA;86;86;1;2;2
3;6;2019;22184;2;7;2;1;150;4;2;3;NA;NA;3;NA;NA;NA;1;"V0619";15;62;1;2;6;2019;5;1;5;13;NA;3;3;1;NA;NA;2;2;2;2;1;2;6038.1344703;18114.403411;2;2;7;33;7;NA;NA;NA
3;8;2019;22193;2;8;2;1;90;3;1;3;2;2;4;NA;NA;6;1;"V0819";11;41;1;3;8;2019;3;1;5;13;NA;3;3;1;NA;NA;2;2;2;2;1;2;8622.3952711;25867.185813;3;2;7;75;25;NA;NA;NA
3;3;2019;22195;1;4;2;2;70;1;3;1;2;3;1;2;2;4;1;"V0319";3;15;1;6;3;2019;1;1;2;14;NA;3;1;1;NA;1;2;2;2;1;2;2;2230.0617641;6690.1852923;1;4;7;65;65;NA;NA;NA
3;6;2019;22207;2;4;2;2;50;2;4;1;1;3;1;1;2;2;1;"V0619";5;25;1;29;6;2019;1;1;5;1;NA;1;3;1;2;NA;2;2;1;2;2;2;8294.6608774;24883.982632;2;3;7;46;46;NA;NA;NA
3;9;2019;22209;2;4;2;1;170;4;3;1;1;3;1;1;2;2;1;"V0919";16;75;1;6;9;2019;6;1;5;1;NA;2;3;1;1;NA;1;2;2;1;1;2;1839.2038223;5517.611467;3;2;2;415;69;1;2;2
3;3;2019;22226;2;2;1;1;40;2;2;3;NA;NA;3;NA;NA;NA;1;"V0319";2;7;1;2;3;2019;1;1;5;1;NA;1;3;1;2;NA;2;2;1;2;2;2;2336.3555675;7009.0667024;1;2;1;140;140;NA;NA;NA
3;11;2019;22227;1;3;1;1;40;2;2;1;2;2;1;1;2;5;1;"V1119";4;21;1;1;11;2019;2;4;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;1683.7995882;5051.3987646;4;2;3;375;188;2;2;2
3;6;2019;22229;1;7;2;2;30;1;4;3;4;3;4;NA;NA;2;1;"V0619";200;NA;2;12;6;2019;5;2;1;1;NA;1;1;2;1;1;NA;NA;NA;NA;NA;NA;5863.4123271;17590.236981;2;1;NA;1100;220;2;2;2
3;6;2019;22229;1;7;2;2;30;1;4;3;4;3;4;NA;NA;2;2;"V0619";172;NA;2;20;6;2019;2;1;1;14;NA;3;1;2;NA;1;1;2;2;1;2;2;5863.4123271;17590.236981;2;1;7;239;120;NA;NA;NA
3;5;2019;22284;2;2;1;1;80;2;4;3;NA;NA;3;NA;NA;NA;1;"V0519";8;99;1;23;5;2019;1;1;5;1;NA;1;3;2;1;NA;1;2;2;2;2;2;7156.4369287;21469.310786;2;1;7;162;162;2;2;2
3;2;2019;22288;1;4;2;1;160;4;4;1;1;3;1;1;2;3;1;"L0219";15;61;1;15;2;2019;1;NA;4;1;12;3;1;2;NA;2;NA;NA;NA;NA;NA;NA;5421.356429;16264.069287;1;1;NA;228;228;NA;NA;NA
3;4;2019;22310;1;2;1;1;80;2;2;3;NA;NA;3;NA;NA;NA;1;"V0419";8;99;1;20;4;2019;2;1;5;1;NA;2;3;1;1;NA;1;2;2;1;2;2;6125.1302888;18375.390866;2;4;7;191;96;1;2;2
3;8;2019;22329;2;5;2;1;10;1;4;1;1;2;1;1;2;4;1;"V0819";7;9;1;18;8;2019;7;1;5;1;NA;2;3;1;1;NA;1;2;2;2;2;2;10697.798108;32093.394325;3;4;7;599;86;1;2;2
3;1;2019;22330;1;4;2;1;120;3;4;1;1;3;1;1;2;2;1;"V0119";12;59;1;1;1;2019;7;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2611.0395303;7833.118591;1;5;NA;50;7;NA;NA;NA
3;11;2019;22339;2;6;2;1;40;2;4;3;1;3;4;NA;NA;2;1;"V1119";126;NA;2;15;11;2019;3;2;5;1;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;917.2824346;2751.8473038;4;3;NA;50;17;NA;NA;NA
3;12;2019;22342;2;4;2;1;180;4;4;1;1;3;1;1;1;2;1;"V1219";15;63;1;27;12;2019;4;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;4046.5186438;12139.555931;4;4;NA;213;53;NA;NA;NA
3;1;2019;22385;2;5;2;1;190;5;3;1;1;3;1;1;2;3;1;"V0119";3;15;1;25;1;2019;3;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;3473.8231378;10421.469413;1;2;NA;112;37;NA;NA;NA
3;11;2019;22393;1;3;2;1;30;1;3;1;1;3;1;1;2;2;1;"V1119";9;46;1;1;11;2019;2;1;5;16;NA;2;3;1;1;NA;2;2;2;1;2;2;8552.3584498;25657.075349;4;2;8;465;233;2;1;2
3;8;2019;22429;1;1;1;2;140;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";13;69;1;13;8;2019;6;1;5;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;2123.2580739;6369.7742218;3;4;7;107;18;NA;NA;NA
3;4;2019;22453;1;5;2;1;90;3;3;1;1;2;1;1;2;2;1;"L0419";12;58;1;8;4;2019;10;NA;5;1;6;2;3;2;3;NA;NA;NA;NA;NA;NA;NA;6456.9968358;19370.990507;2;1;NA;762;76;NA;NA;NA
3;8;2019;22457;1;5;1;1;90;3;4;1;1;3;1;1;2;2;1;"V0819";16;71;1;10;8;2019;15;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;9623.9614193;28871.884258;3;1;NA;232;15;NA;NA;NA
3;6;2019;22459;2;7;2;1;30;1;1;3;2;2;4;NA;NA;5;1;"V0619";9;49;1;6;6;2019;23;1;5;13;NA;3;3;1;NA;NA;1;2;2;2;2;2;6119.3757015;18358.127105;2;2;7;300;13;NA;NA;NA
3;9;2019;22461;1;6;2;1;30;1;3;1;2;2;1;1;2;5;1;"V0919";20;111;1;24;8;2019;14;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;7266.2796763;21798.839029;3;1;NA;1040;74;NA;NA;NA
3;6;2019;22482;2;6;3;1;120;3;3;3;NA;NA;3;NA;NA;NA;1;"L0619";15;63;1;15;6;2019;6;NA;3;1;7;1;1;1;2;2;NA;NA;NA;NA;NA;NA;5262.6483536;15787.945061;2;2;NA;2041;340;NA;NA;NA
3;6;2019;22482;2;6;3;1;120;3;3;3;NA;NA;3;NA;NA;NA;2;"V0619";15;63;1;1;6;2019;6;1;3;1;NA;1;3;2;2;NA;1;2;2;2;2;2;5262.6483536;15787.945061;2;1;7;2541;424;NA;NA;NA
3;6;2019;22485;1;5;2;1;30;1;4;1;1;3;1;1;2;2;1;"V0619";3;17;1;14;6;2019;12;4;5;1;NA;1;3;1;2;NA;NA;NA;NA;NA;NA;NA;6342.3695551;19027.108665;2;4;NA;987;82;NA;NA;NA
3;2;2019;22510;2;6;2;1;150;4;2;3;NA;NA;3;NA;NA;NA;1;"V0219";15;63;1;13;2;2019;3;1;5;18;NA;1;3;1;2;NA;1;2;2;2;2;2;3824.8644209;11474.593263;1;2;7;160;53;NA;NA;NA
3;3;2019;22526;1;7;2;1;150;4;2;3;2;2;4;NA;NA;6;1;"V0319";12;58;1;26;3;2019;1;2;2;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;5753.3679139;17260.103742;1;1;NA;65;65;NA;NA;NA
3;9;2019;22530;2;5;2;1;120;3;3;1;1;2;1;1;2;2;1;"V0919";12;58;1;28;9;2019;1;1;5;1;NA;2;3;1;1;NA;2;2;2;1;2;2;8369.0619263;25107.185779;3;4;1;92;92;1;2;2
3;1;2019;22532;1;5;3;2;130;4;4;2;2;3;1;NA;NA;4;1;"V0119";3;98;1;7;1;2019;2;2;2;1;NA;2;3;2;1;NA;NA;NA;NA;NA;NA;NA;6167.5771698;18502.731509;1;1;NA;270;135;1;2;2
3;4;2019;22534;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0419";16;110;1;12;4;2019;5;1;1;14;NA;3;1;1;NA;1;2;2;2;1;2;2;7879.420048;23638.260144;2;2;7;250;50;NA;NA;NA
3;4;2019;22534;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;2;"V0419";16;110;1;24;4;2019;5;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;7879.420048;23638.260144;2;2;NA;250;50;NA;NA;NA
3;2;2019;22535;2;7;2;1;120;3;4;3;1;3;4;NA;NA;3;1;"V0219";138;NA;2;24;2;2019;3;1;1;11;NA;2;1;1;1;1;1;2;2;1;2;2;4211.5060729;12634.518219;1;2;2;390;130;2;1;2
3;9;2019;22553;1;7;2;1;70;1;4;3;4;3;3;NA;NA;2;1;"V0919";127;NA;2;19;9;2019;9;1;1;11;NA;3;2;1;NA;2;1;2;2;1;2;2;4342.8805888;13028.641766;3;2;7;1700;189;NA;NA;NA
3;4;2019;22556;1;5;3;2;50;2;3;1;2;3;1;1;2;6;1;"L0419";3;15;1;27;4;2019;3;NA;10;1;11;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;8158.0603546;24474.181064;2;1;NA;254;85;NA;NA;NA
3;5;2019;22567;2;4;2;1;140;4;2;1;2;3;1;2;2;4;1;"V0519";15;63;1;21;5;2019;2;1;10;1;NA;3;4;1;NA;NA;1;2;2;2;2;2;1446.6583298;4339.9749893;2;3;2;195;98;NA;NA;NA
3;11;2019;22583;2;4;1;1;40;2;2;1;2;3;1;1;2;4;1;"V1119";4;21;1;1;11;2019;2;4;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;1683.7995882;5051.3987646;4;2;3;375;188;2;2;2
3;11;2019;22584;2;6;2;1;100;3;4;1;3;3;1;NA;NA;2;1;"L1119";9;48;1;14;11;2019;3;NA;5;1;1;1;3;1;1;NA;NA;NA;NA;NA;NA;NA;1523.7189882;4571.1569645;4;2;NA;208;69;2;2;2
3;2;2019;22593;1;6;2;1;30;1;2;3;1;3;4;NA;NA;3;1;"V0219";138;NA;2;19;2;2019;2;1;1;12;NA;1;1;1;1;1;2;2;2;1;2;2;12224.65459;36673.96377;1;3;1;155;78;2;2;2
3;2;2019;22595;2;2;1;1;40;2;3;3;NA;NA;3;NA;NA;NA;1;"V0219";8;37;1;8;2;2019;2;2;2;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;808.574294;2425.7228819;1;1;NA;110;55;NA;NA;NA
3;5;2019;22597;2;6;2;1;120;3;1;3;NA;NA;3;NA;NA;NA;1;"V0519";17;77;1;24;5;2019;3;1;6;1;NA;1;1;1;2;2;2;2;2;1;2;2;6077.4688373;18232.406512;2;2;1;290;97;NA;NA;NA
3;7;2019;22598;1;1;1;1;130;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V0719";4;22;1;1;7;2019;5;4;5;1;NA;1;3;1;1;NA;NA;NA;NA;NA;NA;NA;2086.4043476;6259.2130428;3;4;NA;313;63;2;2;2
3;11;2019;22600;1;4;1;1;120;3;4;1;1;3;1;1;2;3;1;"V1119";19;87;1;31;10;2019;5;2;1;14;NA;3;2;1;NA;2;NA;NA;NA;NA;NA;NA;7410.0209619;22230.062886;4;3;NA;251;50;NA;NA;NA
3;9;2019;22615;2;6;4;1;110;3;1;3;2;3;4;NA;NA;6;1;"V0919";15;64;1;5;9;2019;3;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;9972.6469178;29917.940754;3;1;NA;320;107;NA;NA;NA
3;4;2019;22641;1;5;3;1;100;3;2;1;1;3;1;1;2;4;1;"V0419";15;62;1;12;4;2019;5;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;2982.0878623;8946.2635869;2;1;NA;260;52;NA;NA;NA
3;12;2019;22643;1;3;2;1;200;5;4;1;1;3;1;2;1;2;1;"V1219";300;NA;2;26;12;2019;5;1;1;1;NA;3;2;1;NA;2;2;2;2;1;2;2;7288.1968831;21864.590649;4;2;7;3000;600;NA;NA;NA
3;4;2019;22644;2;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0419";9;50;1;25;4;2019;2;1;5;1;NA;2;3;1;1;NA;1;2;2;1;1;2;2085.3280508;6255.9841523;2;4;7;150;75;1;2;2
3;6;2019;22666;2;6;2;1;80;2;3;1;2;3;1;2;2;6;1;"V0619";16;75;1;1;6;2019;13;1;5;12;NA;2;3;1;1;NA;1;2;2;2;2;2;9265.8225223;27797.467567;2;2;7;625;48;2;1;2
3;6;2019;22674;2;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0619";127;NA;2;16;6;2019;7;1;1;6;NA;2;2;1;2;2;1;2;2;1;2;2;7791.0484728;23373.145418;2;3;7;1284;183;NA;NA;NA
3;12;2019;22683;2;4;2;1;50;2;4;1;3;3;1;NA;NA;2;1;"V1219";5;25;1;22;12;2019;9;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3051.66555;9154.9966501;4;5;NA;196;22;NA;NA;NA
3;8;2019;22693;2;4;1;1;120;3;4;1;1;3;1;2;2;3;1;"L0819";600;NA;2;18;8;2019;13;NA;1;9;12;1;1;2;2;1;NA;NA;NA;NA;NA;NA;9602.3856131;28807.156839;3;1;NA;708;54;NA;NA;NA
3;8;2019;22693;2;4;1;1;120;3;4;1;1;3;1;2;2;3;2;"V0819";18;101;1;4;8;2019;6;1;5;18;NA;2;3;1;1;NA;1;2;2;1;1;2;9602.3856131;28807.156839;3;2;7;630;105;1;2;2
3;7;2019;22710;1;4;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0719";19;87;1;13;7;2019;2;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;7501.1432381;22503.429714;3;2;NA;480;240;NA;NA;NA
3;6;2019;22721;1;5;2;1;190;5;2;1;1;3;1;1;2;4;1;"V0619";18;80;1;8;6;2019;8;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;1;2;8542.1487828;25626.446348;2;4;7;153;19;NA;NA;NA
3;4;2019;22724;2;4;2;1;160;4;4;1;1;3;1;1;2;2;1;"V0419";500;NA;2;19;4;2019;7;1;1;6;NA;2;2;1;2;1;1;2;2;1;2;2;6298.7768463;18896.330539;2;5;7;650;93;NA;NA;NA
3;11;2019;22730;2;7;2;1;140;4;1;3;NA;NA;3;NA;NA;NA;1;"V1119";5;27;1;28;11;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;696.2512419;2088.7537257;4;2;NA;310;155;NA;NA;NA
3;5;2019;22742;1;1;1;1;70;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0519";12;58;1;9;5;2019;7;2;2;18;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;5744.4333044;17233.299913;2;2;NA;550;79;NA;NA;NA
3;11;2019;22757;1;5;2;1;10;1;2;1;3;2;1;NA;NA;5;1;"V1119";8;99;1;1;11;2019;2;1;5;1;NA;1;3;2;2;NA;1;2;2;2;2;2;6339.7698037;19019.309411;4;1;8;244;122;NA;NA;NA
3;2;2019;22759;2;2;1;1;50;2;2;3;NA;NA;3;NA;NA;NA;1;"V0219";4;21;1;22;2;2019;3;1;5;1;NA;1;3;1;2;NA;2;2;1;2;2;2;4234.8432953;12704.529886;1;3;7;400;133;NA;NA;NA
3;1;2019;22769;2;1;1;1;120;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0119";12;60;1;11;1;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;4898.3869633;14695.16089;1;3;NA;33;17;NA;NA;NA
3;10;2019;22778;1;6;2;1;30;1;2;3;2;2;4;NA;NA;5;1;"V1019";3;16;1;12;10;2019;1;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;5626.3275226;16878.982568;4;2;7;36;36;NA;NA;NA
3;8;2019;22779;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";172;NA;2;17;8;2019;9;1;5;7;NA;2;3;1;1;NA;1;2;2;2;2;2;3749.480192;11248.440576;3;5;7;450;50;1;2;2
3;11;2019;22814;1;5;2;1;190;5;3;1;4;3;1;NA;NA;2;1;"V1119";18;78;1;1;11;2019;2;1;6;1;NA;3;2;1;NA;2;2;2;1;2;2;2;13791.46857;41374.405709;4;3;2;276;138;NA;NA;NA
3;2;2019;22823;1;4;1;1;90;3;3;1;4;3;1;NA;NA;4;1;"L0219";8;99;1;23;2;2019;1;NA;5;1;3;2;3;2;1;NA;NA;NA;NA;NA;NA;NA;7529.4425845;22588.327754;1;1;NA;205;205;1;2;2
3;6;2019;22834;2;4;2;1;60;2;3;3;1;3;2;NA;NA;4;1;"V0619";6;30;1;13;6;2019;15;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;6758.9625485;20276.887646;2;3;7;123;8;NA;NA;NA
3;11;2019;22842;2;5;2;1;30;1;3;1;1;2;1;1;2;2;1;"V1119";11;41;1;15;11;2019;3;1;5;1;NA;1;3;1;2;NA;2;2;1;1;2;2;3970.8538868;11912.56166;4;3;1;217;72;NA;NA;NA
3;2;2019;22845;1;8;2;1;10;1;2;3;2;3;4;NA;NA;5;1;"V0219";7;9;1;2;2;2019;10;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;6616.1604566;19848.48137;1;2;7;300;30;NA;NA;NA
3;8;2019;22849;1;1;1;1;100;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";11;41;1;10;8;2019;1;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;3260.5218717;9781.5656151;3;3;7;34;34;NA;NA;NA
3;4;2019;22865;2;7;4;1;30;1;1;3;1;3;4;NA;NA;3;1;"V0419";8;99;1;18;4;2019;4;1;6;1;NA;2;2;2;3;2;1;2;2;2;2;2;9478.4002871;28435.200861;2;1;7;365;91;NA;NA;NA
3;9;2019;22871;2;6;1;1;70;1;4;1;1;3;1;1;2;2;1;"V0919";125;NA;2;6;9;2019;2;1;5;13;NA;3;3;2;NA;NA;1;2;2;1;2;2;1779.7762062;5339.3286187;3;1;7;320;160;NA;NA;NA
3;8;2019;22881;1;5;2;1;40;2;2;1;2;3;1;1;2;5;1;"V0819";9;52;1;19;8;2019;6;1;5;1;NA;1;3;1;1;NA;1;2;2;1;2;2;1521.2671796;4563.8015388;3;3;7;723;121;2;2;2
3;9;2019;22884;1;7;3;1;10;1;2;3;2;2;4;NA;NA;5;1;"V0919";7;8;1;4;9;2019;2;1;5;1;NA;3;3;2;NA;NA;1;2;2;1;2;2;5269.9569776;15809.870933;3;1;7;252;126;NA;NA;NA
3;7;2019;22895;1;2;1;1;20;1;2;1;2;2;1;1;2;6;1;"V0719";16;75;1;10;7;2019;20;2;6;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;594.338275;1783.014825;3;1;NA;280;14;NA;NA;NA
3;11;2019;22899;1;6;2;1;80;2;3;1;1;3;1;1;2;2;1;"V1119";13;67;1;2;11;2019;7;2;5;13;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;4372.1041406;13116.312422;4;2;NA;125;18;NA;NA;NA
3;8;2019;22931;1;5;2;1;80;2;4;1;1;3;1;2;2;3;1;"V0819";16;75;1;24;7;2019;10;1;5;6;NA;1;3;1;2;NA;1;2;2;2;2;2;5653.8602136;16961.580641;3;5;7;1080;108;NA;NA;NA
3;8;2019;22942;1;5;2;1;90;3;3;1;1;3;1;1;2;2;1;"V0819";5;25;1;1;8;2019;15;1;5;14;NA;3;3;1;NA;NA;2;2;1;2;2;2;3564.5344906;10693.603472;3;3;2;257;17;NA;NA;NA
3;12;2019;22945;2;7;2;1;120;3;3;3;4;3;3;NA;NA;4;1;"V1219";17;77;1;15;12;2019;2;1;6;1;NA;2;2;1;2;2;2;2;2;1;2;2;6220.63757;18661.91271;4;2;2;494;247;NA;NA;NA
3;7;2019;22954;1;4;1;2;130;4;3;3;NA;NA;1;NA;NA;NA;1;"V0719";8;99;1;18;7;2019;3;3;6;1;NA;1;1;1;2;2;NA;NA;NA;NA;NA;NA;4578.7313102;13736.193931;3;3;NA;217;72;NA;NA;NA
3;4;2019;22958;1;3;1;1;20;1;4;3;1;3;3;NA;NA;2;1;"V0419";125;NA;2;4;4;2019;4;1;1;1;NA;1;1;1;1;2;2;2;1;1;2;2;406.6233793;1219.8701378;2;4;7;475;119;2;2;2
3;6;2019;22970;2;4;1;1;40;2;4;1;1;2;1;1;2;3;1;"V0619";8;99;1;19;6;2019;4;1;5;18;NA;4;3;2;NA;NA;1;2;2;1;2;2;1267.8148014;3803.4444043;2;1;4;300;75;NA;NA;NA
3;10;2019;22985;2;7;3;1;10;1;4;3;1;3;4;NA;NA;2;1;"V1019";8;37;1;8;10;2019;6;2;2;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;7245.9689038;21737.906711;4;1;NA;195;33;NA;NA;NA
3;7;2019;22991;1;7;3;1;70;1;4;3;1;3;4;NA;NA;2;1;"V0719";4;21;1;7;7;2019;7;1;5;1;NA;1;3;2;1;NA;2;2;1;2;2;2;5307.1343884;15921.403165;3;1;7;800;114;2;2;2
3;10;2019;22993;1;7;2;1;70;1;3;3;1;3;4;NA;NA;2;1;"V1019";3;17;1;10;10;2019;2;1;5;1;NA;1;3;1;2;NA;2;2;2;1;2;2;1563.8459206;4691.5377617;4;2;7;290;145;NA;NA;NA
